23:31:55 Log Start
23:31:58 (0, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 0.000, 1.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.997, 0.003], dtype=float32), 'CHYBA')
23:31:58 (376, 'finalna predikcia', [0, 1, 0, 0], 'skutocnost', array([0.000, 1.000, 0.000, 0.000], dtype=float32), 'predikcia', array([0.000, 1.000, 0.000, 0.000], dtype=float32), 'USPECH')
23:31:58 (377, 'finalna predikcia', [1, 0, 0, 0], 'skutocnost', array([1.000, 0.000, 0.000, 0.000], dtype=float32), 'predikcia', array([1.000, 0.000, 0.000, 0.000], dtype=float32), 'USPECH')
23:31:58 (378, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 0.000, 1.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.944, 0.056], dtype=float32), 'CHYBA')
23:31:58 (379, 'finalna predikcia', [0, 1, 0, 0], 'skutocnost', array([0.000, 1.000, 0.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.680, 0.318, 0.001], dtype=float32), 'USPECH')
23:31:58 (380, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 0.000, 1.000], dtype=float32), 'predikcia', array([0.000, 0.001, 0.891, 0.108], dtype=float32), 'CHYBA')
23:31:58 (381, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.001, 0.555, 0.444], dtype=float32), 'USPECH')
23:31:58 (382, 'finalna predikcia', [0, 1, 0, 0], 'skutocnost', array([0.000, 1.000, 0.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.888, 0.112, 0.000], dtype=float32), 'USPECH')
23:31:58 (383, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 1.000, 0.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.552, 0.448], dtype=float32), 'CHYBA')
23:31:58 (384, 'finalna predikcia', [0, 0, 0, 1], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.066, 0.934], dtype=float32), 'CHYBA')
23:31:58 (385, 'finalna predikcia', [1, 0, 0, 0], 'skutocnost', array([1.000, 0.000, 0.000, 0.000], dtype=float32), 'predikcia', array([1.000, 0.000, 0.000, 0.000], dtype=float32), 'USPECH')
23:31:58 (386, 'finalna predikcia', [1, 0, 0, 0], 'skutocnost', array([1.000, 0.000, 0.000, 0.000], dtype=float32), 'predikcia', array([1.000, 0.000, 0.000, 0.000], dtype=float32), 'USPECH')
23:31:58 (387, 'finalna predikcia', [0, 0, 0, 1], 'skutocnost', array([0.000, 0.000, 0.000, 1.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.224, 0.776], dtype=float32), 'USPECH')
23:31:58 (388, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 1.000, 0.000, 0.000], dtype=float32), 'predikcia', array([0.002, 0.002, 0.996, 0.000], dtype=float32), 'CHYBA')
23:31:58 (389, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.031, 0.867, 0.102], dtype=float32), 'USPECH')
23:31:58 (390, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 0.000, 1.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.992, 0.008], dtype=float32), 'CHYBA')
23:31:58 (391, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 0.000, 1.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.981, 0.019], dtype=float32), 'CHYBA')
23:31:58 (392, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.998, 0.002], dtype=float32), 'USPECH')
23:31:58 (393, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.143, 0.855, 0.002], dtype=float32), 'USPECH')
23:31:58 (394, 'finalna predikcia', [0, 0, 0, 1], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.281, 0.718], dtype=float32), 'CHYBA')
23:31:58 (395, 'finalna predikcia', [0, 1, 0, 0], 'skutocnost', array([0.000, 1.000, 0.000, 0.000], dtype=float32), 'predikcia', array([0.000, 1.000, 0.000, 0.000], dtype=float32), 'USPECH')
23:31:58 (396, 'finalna predikcia', [0, 0, 0, 1], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.311, 0.688], dtype=float32), 'CHYBA')
23:31:58 (397, 'finalna predikcia', [1, 0, 0, 0], 'skutocnost', array([1.000, 0.000, 0.000, 0.000], dtype=float32), 'predikcia', array([1.000, 0.000, 0.000, 0.000], dtype=float32), 'USPECH')
23:31:58 (398, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 1.000, 0.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.007, 0.987, 0.006], dtype=float32), 'CHYBA')
23:31:58 (399, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.992, 0.008], dtype=float32), 'USPECH')
23:31:58 (400, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.927, 0.073], dtype=float32), 'USPECH')
23:31:58 (401, 'finalna predikcia', [0, 1, 0, 0], 'skutocnost', array([0.000, 1.000, 0.000, 0.000], dtype=float32), 'predikcia', array([0.000, 1.000, 0.000, 0.000], dtype=float32), 'USPECH')
23:31:58 (402, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'USPECH')
23:31:58 (403, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'USPECH')
23:31:58 (404, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.001, 0.999, 0.001], dtype=float32), 'USPECH')
23:31:58 (405, 'finalna predikcia', [0, 1, 0, 0], 'skutocnost', array([0.000, 1.000, 0.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.940, 0.060, 0.000], dtype=float32), 'USPECH')
23:31:58 (406, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.982, 0.018], dtype=float32), 'USPECH')
23:31:58 (407, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 1.000, 0.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.296, 0.681, 0.023], dtype=float32), 'CHYBA')
23:31:58 (408, 'finalna predikcia', [0, 1, 0, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.928, 0.065, 0.007], dtype=float32), 'CHYBA')
23:31:58 (409, 'finalna predikcia', [0, 1, 0, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 1.000, 0.000, 0.000], dtype=float32), 'CHYBA')
23:31:58 (410, 'finalna predikcia', [1, 0, 0, 0], 'skutocnost', array([1.000, 0.000, 0.000, 0.000], dtype=float32), 'predikcia', array([1.000, 0.000, 0.000, 0.000], dtype=float32), 'USPECH')
23:31:58 (411, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.001, 0.845, 0.154], dtype=float32), 'USPECH')
23:31:58 (412, 'finalna predikcia', [0, 1, 0, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 1.000, 0.000, 0.000], dtype=float32), 'CHYBA')
23:31:58 (413, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.956, 0.043], dtype=float32), 'USPECH')
23:31:58 (414, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.998, 0.002], dtype=float32), 'USPECH')
23:31:58 (415, 'finalna predikcia', [0, 1, 0, 0], 'skutocnost', array([0.000, 1.000, 0.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.999, 0.001, 0.000], dtype=float32), 'USPECH')
23:31:58 (416, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.994, 0.006], dtype=float32), 'USPECH')
23:31:58 (417, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 0.000, 1.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.908, 0.092], dtype=float32), 'CHYBA')
23:31:58 (418, 'finalna predikcia', [0, 1, 0, 0], 'skutocnost', array([0.000, 1.000, 0.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.999, 0.001, 0.000], dtype=float32), 'USPECH')
23:31:58 (419, 'finalna predikcia', [0, 1, 0, 0], 'skutocnost', array([0.000, 1.000, 0.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.998, 0.002, 0.000], dtype=float32), 'USPECH')
23:31:58 (420, 'finalna predikcia', [1, 0, 0, 0], 'skutocnost', array([1.000, 0.000, 0.000, 0.000], dtype=float32), 'predikcia', array([1.000, 0.000, 0.000, 0.000], dtype=float32), 'USPECH')
23:31:58 (421, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.995, 0.005], dtype=float32), 'USPECH')
23:31:58 (422, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 0.000, 1.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.996, 0.004], dtype=float32), 'CHYBA')
23:31:58 (423, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 1.000, 0.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.997, 0.003], dtype=float32), 'CHYBA')
23:31:58 (424, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.708, 0.292], dtype=float32), 'USPECH')
23:31:58 (425, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.997, 0.003], dtype=float32), 'USPECH')
23:31:58 (426, 'finalna predikcia', [0, 1, 0, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.713, 0.286, 0.001], dtype=float32), 'CHYBA')
23:31:58 (427, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.001, 0.780, 0.220], dtype=float32), 'USPECH')
23:31:58 (428, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.935, 0.065], dtype=float32), 'USPECH')
23:31:58 (429, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 0.000, 1.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.995, 0.005], dtype=float32), 'CHYBA')
23:31:58 (430, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'USPECH')
23:31:58 (431, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 1.000, 0.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.996, 0.004], dtype=float32), 'CHYBA')
23:31:58 (432, 'finalna predikcia', [0, 1, 0, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.990, 0.010, 0.000], dtype=float32), 'CHYBA')
23:31:58 (433, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.912, 0.088], dtype=float32), 'USPECH')
23:31:58 (434, 'finalna predikcia', [0, 1, 0, 0], 'skutocnost', array([0.000, 1.000, 0.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.999, 0.001, 0.000], dtype=float32), 'USPECH')
23:31:58 (435, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 0.000, 1.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.973, 0.027], dtype=float32), 'CHYBA')
23:31:58 (436, 'finalna predikcia', [1, 0, 0, 0], 'skutocnost', array([1.000, 0.000, 0.000, 0.000], dtype=float32), 'predikcia', array([1.000, 0.000, 0.000, 0.000], dtype=float32), 'USPECH')
23:31:58 (437, 'finalna predikcia', [0, 1, 0, 0], 'skutocnost', array([0.000, 1.000, 0.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.992, 0.008, 0.000], dtype=float32), 'USPECH')
23:31:58 (438, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.944, 0.056], dtype=float32), 'USPECH')
23:31:58 (439, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.990, 0.010], dtype=float32), 'USPECH')
23:31:58 (440, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.999, 0.001], dtype=float32), 'USPECH')
23:31:58 (441, 'finalna predikcia', [0, 1, 0, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.987, 0.013, 0.000], dtype=float32), 'CHYBA')
23:31:58 (442, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.979, 0.021], dtype=float32), 'USPECH')
23:31:58 (443, 'finalna predikcia', [0, 1, 0, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.758, 0.242, 0.000], dtype=float32), 'CHYBA')
23:31:58 (444, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'USPECH')
23:31:58 (445, 'finalna predikcia', [0, 1, 0, 0], 'skutocnost', array([0.000, 1.000, 0.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.996, 0.004, 0.000], dtype=float32), 'USPECH')
23:31:58 (446, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.981, 0.019], dtype=float32), 'USPECH')
23:31:58 (447, 'finalna predikcia', [0, 1, 0, 0], 'skutocnost', array([0.000, 1.000, 0.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.860, 0.124, 0.017], dtype=float32), 'USPECH')
23:31:58 (448, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.997, 0.003], dtype=float32), 'USPECH')
23:31:58 (449, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 1.000, 0.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.996, 0.004], dtype=float32), 'CHYBA')
23:31:58 (450, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.996, 0.004], dtype=float32), 'USPECH')
23:31:58 (451, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 0.000, 1.000], dtype=float32), 'predikcia', array([0.000, 0.021, 0.977, 0.002], dtype=float32), 'CHYBA')
23:31:58 (452, 'finalna predikcia', [0, 1, 0, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.791, 0.208, 0.001], dtype=float32), 'CHYBA')
23:31:58 (453, 'finalna predikcia', [0, 1, 0, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 1.000, 0.000, 0.000], dtype=float32), 'CHYBA')
23:31:58 (454, 'finalna predikcia', [0, 1, 0, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.995, 0.004, 0.000], dtype=float32), 'CHYBA')
23:31:58 (455, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 0.000, 1.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.893, 0.107], dtype=float32), 'CHYBA')
23:31:58 (456, 'finalna predikcia', [0, 0, 0, 1], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.383, 0.617], dtype=float32), 'CHYBA')
23:31:58 (457, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 0.000, 1.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.988, 0.012], dtype=float32), 'CHYBA')
23:31:58 (458, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 0.000, 1.000], dtype=float32), 'predikcia', array([0.000, 0.001, 0.977, 0.023], dtype=float32), 'CHYBA')
23:31:58 (459, 'finalna predikcia', [0, 1, 0, 0], 'skutocnost', array([0.000, 1.000, 0.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.995, 0.005, 0.000], dtype=float32), 'USPECH')
23:31:58 (460, 'finalna predikcia', [0, 1, 0, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.677, 0.323, 0.000], dtype=float32), 'CHYBA')
23:31:58 (461, 'finalna predikcia', [0, 1, 0, 0], 'skutocnost', array([0.000, 1.000, 0.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.966, 0.034, 0.000], dtype=float32), 'USPECH')
23:31:58 (462, 'finalna predikcia', [0, 1, 0, 0], 'skutocnost', array([0.000, 1.000, 0.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.999, 0.001, 0.000], dtype=float32), 'USPECH')
23:31:58 (463, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.999, 0.001], dtype=float32), 'USPECH')
23:31:58 (464, 'finalna predikcia', [0, 1, 0, 0], 'skutocnost', array([0.000, 1.000, 0.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.978, 0.022, 0.000], dtype=float32), 'USPECH')
23:31:58 (465, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.994, 0.006], dtype=float32), 'USPECH')
23:31:58 (466, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.991, 0.009], dtype=float32), 'USPECH')
23:31:58 (467, 'finalna predikcia', [1, 0, 0, 0], 'skutocnost', array([1.000, 0.000, 0.000, 0.000], dtype=float32), 'predikcia', array([1.000, 0.000, 0.000, 0.000], dtype=float32), 'USPECH')
23:31:58 (468, 'finalna predikcia', [0, 1, 0, 0], 'skutocnost', array([0.000, 1.000, 0.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.668, 0.331, 0.000], dtype=float32), 'USPECH')
23:31:58 (469, 'finalna predikcia', [0, 1, 0, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 1.000, 0.000, 0.000], dtype=float32), 'CHYBA')
23:31:58 (470, 'finalna predikcia', [0, 1, 0, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.494, 0.492, 0.015], dtype=float32), 'CHYBA')
23:31:58 (471, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.001, 0.776, 0.223], dtype=float32), 'USPECH')
23:31:58 (472, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 0.000, 1.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.986, 0.014], dtype=float32), 'CHYBA')
23:31:58 (473, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 0.000, 1.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.658, 0.342], dtype=float32), 'CHYBA')
23:31:58 (474, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.807, 0.193], dtype=float32), 'USPECH')
23:31:58 (475, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.973, 0.027], dtype=float32), 'USPECH')
23:31:58 (476, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.764, 0.236], dtype=float32), 'USPECH')
23:31:58 (477, 'finalna predikcia', [0, 1, 0, 0], 'skutocnost', array([0.000, 1.000, 0.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.999, 0.001, 0.000], dtype=float32), 'USPECH')
23:31:58 (478, 'finalna predikcia', [0, 1, 0, 0], 'skutocnost', array([0.000, 1.000, 0.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.984, 0.016, 0.000], dtype=float32), 'USPECH')
23:31:58 (479, 'finalna predikcia', [1, 0, 0, 0], 'skutocnost', array([1.000, 0.000, 0.000, 0.000], dtype=float32), 'predikcia', array([1.000, 0.000, 0.000, 0.000], dtype=float32), 'USPECH')
23:31:58 (480, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.948, 0.052], dtype=float32), 'USPECH')
23:31:58 (481, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 1.000, 0.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.055, 0.941, 0.003], dtype=float32), 'CHYBA')
23:31:58 (482, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.997, 0.003], dtype=float32), 'USPECH')
23:31:58 (483, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'USPECH')
23:31:58 (484, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.995, 0.005], dtype=float32), 'USPECH')
23:31:58 (485, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.985, 0.015], dtype=float32), 'USPECH')
